ePortRxDataGroup_0, ePortRxDataGroup_1, ePortRxDataGroup_2, ePortRxDataGroup_3, ePortRxDataGroup_4, ePortRxDataGroup_5, ePortRxDataGroup_6, ePortRxDataGroup_7, ePortRxDataGroup_8, ePortRxDataGroup_9, ePortRxDataGroup_10, ePortRxDataGroup_11
688128, 380575, 409600, 491520, 34, 29, 0, 0, 83886120, 60822272, 100663296, 0
524288, 0, 446848, 52428800, 4635, 65011739, 71750301, 0, 88080420, 3584, 33, 544803
0, 33, 0, 606208, 60817449, 524288, 58720256, 4096, 524313, 688128, 0, 71303200
0, 376856, 0, 27, 55053852, 4253, 59129856, 527360, 0, 430336, 32, 75497472
0, 425984, 5248, 0, 37, 85983264, 54530176, 0, 69615655, 69209344, 90177564, 79691776
0, 0, 50331648, 67113384, 425984, 73990144, 507904, 0, 75500928, 5888, 31, 528797
0, 0, 4864, 0, 527777, 59166745, 0, 0, 425984, 3712, 35, 58725543
69599232, 48843648, 0, 0, 55083034, 75497510, 61292544, 56627072, 0, 33, 0, 671778
409624, 3072, 3072, 50331648, 88510080, 429184, 0, 0, 0, 0, 67108893, 560384
4224, 0, 0, 429952, 3456, 4352, 0, 3328, 0, 458752, 0, 448128
593306, 0, 24, 3840, 67534848, 741888, 0, 27, 3352, 4352, 425984, 67113386
60817408, 393216, 54919168, 0, 544551, 4480, 60821928, 0, 0, 0, 0, 4381
0, 56623148, 52428830, 507929, 643226, 643097, 55088128, 26, 0, 34, 0, 80248832
0, 50331648, 33, 0, 26, 0, 540700, 24, 86376448, 34, 0, 4121
65011712, 0, 0, 0, 57131008, 4352, 69210240, 495744, 0, 59211776, 25, 425984
557056, 4096, 0, 102760474, 67633152, 29, 75923456, 0, 67108864, 0, 60822656, 92274716
54525952, 50872320, 0, 32, 52428800, 0, 44, 71798016, 0, 69209344, 54525952, 0
71696384, 0, 25, 0, 63586304, 0, 475167, 57163804, 557096, 3200, 463009, 0
3360, 398490, 65470464, 409600, 0, 34, 62919073, 425984, 540672, 0, 0, 54525990
819200, 0, 0, 0, 99008545, 65011712, 0, 0, 33, 0, 413725, 67108864
540672, 442392, 393216, 26, 0, 76283904, 54951936, 0, 414080, 573440, 511872, 0
396800, 0, 3736, 80238592, 38, 4096, 0, 63438848, 69206016, 0, 524288, 446336
28, 24, 3200, 48, 577823, 409600, 24, 4891, 425984, 3456, 73404190, 102760479
4480, 50331676, 4251, 463488, 85983232, 62914560, 26, 0, 3072, 4224, 557056, 67112576
0, 0, 0, 376832, 65011712, 52428800, 58720256, 82411520, 50823168, 34, 56626304, 44
0, 50335872, 69206016, 0, 73977883, 75497472, 81788928, 58720256, 54525978, 0, 40, 77594624
524325, 53055360, 429056, 3240, 54525952, 85983264, 32, 69599259, 31, 34, 0, 0
0, 0, 25, 67108864, 0, 0, 494887, 5504, 67534848, 4352, 0, 71303168
0, 48726016, 0, 62914592, 3840, 52936731, 65011712, 73993628, 69812262, 3748, 65015680, 5504
65011712, 5376, 0, 67112960, 0, 0, 0, 52428800, 0, 26, 475136, 26
77594624, 60820352, 577024, 4504, 0, 3739, 54525985, 65017763, 50331648, 524288, 67718528, 55050240
0, 0, 409632, 30, 78057216, 0, 69914907, 0, 3999, 52875392, 35, 73400350
0, 50331648, 32, 31, 88670234, 540713, 59113498, 59195417, 511008, 69206057, 35, 775066
4096, 82296870, 0, 0, 67719424, 3840, 475162, 0, 27, 0, 37, 80248832
393216, 5376, 0, 28, 67633179, 54525984, 35, 0, 576896, 27, 42, 88080409
71827501, 3712, 50855936, 24, 33, 0, 426023, 0, 475136, 3200, 62914560, 3741
0, 50334976, 0, 463616, 27, 79691776, 0, 0, 544512, 675840, 38, 5504
54525952, 3865, 61472807, 69782528, 69206044, 0, 71958528, 0, 446336, 77594624, 30, 100663331
24, 3712, 57032704, 50334848, 491520, 41, 62919577, 431744, 393216, 32, 3712, 34
0, 442368, 3109, 0, 0, 27, 0, 0, 0, 442368, 507904, 3328
442391, 709248, 540672, 3072, 3456, 25, 4379, 0, 77597592, 4761, 578560, 54525994
0, 22, 79695779, 67108896, 69209600, 491546, 69210264, 39, 4352, 26, 5658, 75497508
3072, 393216, 69652890, 57032745, 3232, 77594656, 0, 0, 0, 67899676, 88080412, 52428800
0, 0, 475136, 0, 573440, 31, 0, 0, 0, 83890816, 44, 65015168
442368, 59244544, 0, 2944, 524288, 3328, 458752, 458787, 27, 524288, 32, 57114656
94899712, 48234496, 709632, 688128, 557094, 0, 85983265, 80166912, 30, 806528, 53100574, 31
83889561, 376832, 77594624, 425984, 639003, 88080414, 3072, 393216, 560896, 622592, 0, 0
50331648, 65011712, 62914588, 0, 0, 409600, 54529408, 82280488, 50872320, 475136, 65568768, 61243426
3072, 0, 0, 56623136, 0, 5376, 491552, 426009, 524320, 873507, 0, 5288
71306752, 58723372, 57134592, 132775936, 540672, 90640000, 431012, 73908262, 40, 425984, 69681152, 660523
4000, 425984, 425984, 0, 4254, 88604712, 78233627, 26, 57036965, 107429888, 4864, 57147392
524288, 24, 50724894, 50331677, 73403520, 524318, 71307264, 0, 0, 655360, 26, 576795
6016, 0, 0, 0, 34, 0, 0, 524315, 0, 0, 0, 67665947
0, 52428865, 4096, 0, 573440, 58720256, 67521792, 0, 73400320, 0, 544384, 56623142
0, 3072, 58720291, 3328, 60821670, 704512, 0, 0, 30, 3507, 88084992, 78304544
0, 3712, 0, 3584, 73941021, 576824, 0, 0, 4224, 0, 0, 75497472
529152, 54525952, 0, 0, 458752, 0, 29, 4992, 3072, 0, 54525952, 67554472
4121, 0, 495488, 3200, 0, 52432410, 88641692, 60817408, 52428800, 0, 35, 0
4124, 0, 62914560, 0, 3456, 0, 69783195, 67505536, 0, 88080409, 442368, 4352
3072, 495104, 0, 3200, 28, 33, 0, 4096, 3456, 0, 56623104, 5120
540672, 52428800, 0, 3200, 0, 3968, 458752, 35, 34, 540672, 462336, 0
26, 4224, 0, 0, 491568, 0, 3456, 0, 0, 3866, 479260, 83886080
69206016, 396928, 0, 3072, 475136, 0, 0, 691584, 33, 461824, 59179008, 63340579
48, 0, 0, 0, 677504, 0, 65835686, 54935552, 0, 3712, 0, 56626816
29, 3497, 397312, 58720256, 76090528, 5025, 65688737, 4480, 71962915, 94949028, 873344, 610335
67551257, 0, 393216, 3200, 573440, 67108891, 0, 50335771, 56623104, 0, 0, 3328
0, 0, 3200, 0, 59297920, 29, 67113763, 0, 3840, 511909, 67112109, 69849762
0, 4008, 4382, 52854784, 4096, 3616, 528384, 42, 52428843, 4635, 3355, 69206048
54525981, 0, 4608, 0, 94375168, 0, 104857600, 99024896, 50334720, 4134, 644764, 3712
0, 622592, 3237, 27, 0, 27, 3999, 540672, 73400320, 41, 4252, 28
3200, 55038377, 3968, 0, 77594624, 622624, 0, 0, 26, 58724736, 0, 69210240
0, 0, 4992, 3584, 88080422, 57053217, 58720256, 71307008, 0, 0, 29, 0
32, 393216, 0, 0, 62914588, 0, 528512, 75497472, 67114240, 3225, 3227, 495744
63474733, 5504, 3995, 67616792, 121634849, 659484, 0, 0, 0, 54525952, 0, 83886080
0, 36, 511232, 0, 0, 0, 4480, 52428800, 3328, 425984, 0, 0
0, 0, 0, 0, 81792896, 463518, 67682304, 593060, 50872320, 0, 69206052, 71303168
0, 0, 24, 0, 0, 0, 32, 28, 75497472, 3200, 54525952, 54525952
0, 29, 0, 606208, 60817448, 507904, 58720256, 4224, 507904, 540672, 0, 73400352
393216, 80269464, 3488, 52969496, 61341696, 429568, 27, 30, 25, 409600, 25, 85987875
3072, 393216, 69210522, 57049130, 32, 77594656, 0, 0, 0, 61608220, 88080412, 54525952
54530176, 655360, 462880, 59133440, 524288, 78057728, 65011745, 72155170, 393249, 71303168, 0, 6400
0, 0, 442368, 27, 0, 42, 71303168, 69206016, 52428825, 0, 52428800, 496674
3229, 69206039, 0, 63504384, 55050267, 0, 0, 37, 412800, 3491, 0, 4891
430108, 0, 495872, 3456, 0, 59232675, 90755228, 61227033, 62914560, 0, 35, 0
0, 3353, 62914560, 81792414, 73940992, 54525952, 0, 62919081, 29, 52428800, 3746, 58720256
409638, 62914560, 0, 0, 5153, 4096, 32, 494976, 73830144, 0, 5120, 0
54968320, 425984, 5120, 0, 54525952, 622654, 3456, 0, 54525952, 0, 495135, 71303168
4352, 75497472, 606208, 0, 412928, 0, 52953126, 3968, 36, 3584, 3712, 85987328
0, 0, 0, 0, 100663323, 83886080, 52428800, 0, 75497472, 34, 52428843, 67633186
0, 0, 0, 0, 0, 52428800, 0, 0, 3328, 77594624, 0, 0
0, 511360, 32, 0, 557056, 40, 52428834, 4522, 50855936, 69750528, 577792, 85983232
0, 413469, 494848, 0, 4263, 4253, 67108890, 0, 524288, 29, 491548, 524325
0, 4096, 414464, 0, 4005, 69209882, 59392024, 495488, 0, 56623104, 52844074, 0
0, 425984, 5248, 0, 37, 85983264, 54530176, 0, 69615655, 69209344, 90177564, 79691776
27, 0, 65470464, 50331648, 84426781, 3743, 0, 4096, 445952, 0, 0, 77594661
36, 52432042, 3456, 132759552, 0, 512025, 54973208, 30, 36, 0, 59211776, 545834
0, 0, 56623104, 6272, 63344896, 57217693, 58720256, 425984, 56623104, 4641, 92280064, 524319
409600, 458752, 0, 0, 52432128, 0, 0, 62917760, 0, 0, 4736, 513459
0, 23, 4352, 32, 0, 606208, 25, 655360, 69206016, 50336000, 0, 88539164
507904, 50331648, 25, 0, 56623137, 56627328, 458752, 544256, 83889152, 52985856, 33, 578729
0, 69815296, 4224, 544128, 67600417, 393216, 0, 78102528, 30, 4259, 69209768, 92913689
524319, 0, 758305, 0, 52434213, 0, 3584, 3200, 557093, 0, 83889308, 507939
52428800, 0, 52432000, 0, 5150, 79691776, 24, 0, 31, 50761499, 59277312, 4352
50331648, 102760471, 0, 0, 0, 30, 0, 52428800, 0, 54529052, 0, 71303194
0, 0, 67108901, 86413729, 88084224, 71832704, 88080384, 39, 65716224, 56623138, 71308319, 85983264
0, 393216, 593049, 0, 0, 3712, 28, 58720289, 56623104, 0, 28, 671744
69669147, 529065, 61325312, 704512, 688162, 77598107, 480384, 0, 69206044, 59211810, 102760448, 62919340
0, 458752, 0, 0, 475136, 412831, 0, 593024, 96468992, 0, 442398, 71942144
63537152, 429440, 0, 67113216, 90685440, 3072, 540672, 442368, 59167513, 65426304, 4130, 73400347
609536, 433152, 393216, 2944, 31, 0, 507904, 3883, 524288, 0, 3328, 577536
3072, 0, 52432896, 544384, 85986560, 642970, 413722, 0, 65421342, 0, 4096, 59297823
77594624, 69206042, 67518464, 0, 71303168, 67108864, 24, 30, 491520, 3200, 81788928, 61571072
0, 0, 54525990, 81788928, 78118912, 54525985, 54525952, 3840, 99172352, 3712, 67633152, 676864
3072, 0, 0, 62914560, 692224, 0, 50331648, 36, 0, 0, 0, 73404160
3584, 0, 622592, 0, 753702, 3328, 0, 0, 3495, 56623104, 0, 33
33, 59146240, 0, 0, 56623104, 115343360, 62914560, 409600, 0, 0, 446464, 0
77597983, 0, 50331648, 0, 426011, 26, 62914560, 557056, 29, 52432256, 0, 62914590
76142720, 376832, 0, 409600, 105447424, 4096, 4480, 54529059, 560384, 0, 30, 4352
0, 0, 0, 3072, 67108913, 0, 0, 3968, 393216, 50757632, 52887552, 0
0, 0, 589824, 3584, 3328, 3584, 527898, 606208, 61374464, 57233408, 63361312, 807197
999449, 0, 3352, 67567616, 34, 52, 69210112, 73400347, 3328, 0, 0, 26
30, 50331672, 52874279, 0, 52432128, 0, 3840, 496299, 82231296, 52874778, 67636480, 63491200
557056, 117915692, 0, 675865, 708258, 4224, 573440, 3100, 62917933, 43, 62914560, 61390848
60822144, 0, 0, 69730304, 0, 3200, 0, 54525952, 78074624, 0, 557083, 60817408
62914586, 0, 44, 80216064, 491520, 62914560, 0, 0, 4224, 5248, 69206051, 72007711
0, 52428800, 0, 0, 475136, 92278272, 25, 3739, 0, 73403776, 31, 3584
0, 24, 50331648, 0, 73405568, 527872, 0, 30, 3353, 0, 445849, 80154266
61361946, 84414592, 4352, 0, 65016860, 67616768, 69209472, 67108864, 4897, 37, 426024, 69206016
52822016, 0, 50331648, 26, 0, 84492319, 0, 0, 0, 4006, 524288, 655360
69209626, 3584, 3456, 62917632, 442368, 0, 69210784, 0, 0, 544547, 4258, 4523
63389696, 425984, 32, 75497472, 0, 0, 0, 3968, 0, 0, 0, 6016
507904, 0, 3072, 0, 59265052, 3840, 693151, 3584, 0, 76074240, 63488040, 58720256
24, 0, 595200, 0, 63406114, 63488039, 73891840, 577664, 31, 3361, 60821940, 479104
31, 3968, 50892961, 59231360, 60821632, 0, 123731968, 0, 40, 0, 35, 67112871
0, 511360, 32, 0, 557056, 40, 52428834, 4522, 50855936, 69750528, 577792, 85983232
50335232, 0, 3072, 2944, 5120, 61325348, 0, 3712, 0, 54525991, 27, 67112960
0, 0, 58723840, 55, 84410396, 73847077, 4504, 81788928, 3072, 27, 3485, 57049088
0, 58720281, 26, 0, 0, 36, 0, 0, 0, 47, 67600384, 479744
4992, 4736, 4256, 54525952, 60821800, 60817408, 67637760, 42, 69209514, 4762, 59232802, 59281308
458752, 71794714, 4352, 56623130, 3584, 643233, 52854810, 34, 56623129, 42, 0, 540672
393216, 0, 27, 0, 0, 429312, 96999064, 557056, 30, 90177536, 3364, 557093
0, 8604, 430336, 560640, 96916129, 491520, 4897, 409600, 0, 49, 105332768, 88807207
0, 0, 409600, 50826240, 3584, 0, 56623104, 0, 475173, 65424512, 98566171, 0
0, 4132, 61477926, 83886080, 491520, 0, 58720290, 463904, 67669248, 42, 61395097, 4762
0, 71303200, 50331673, 0, 34, 85988385, 413952, 0, 0, 3840, 28, 429440
0, 0, 475163, 524288, 73400320, 0, 32, 75907072, 2989, 413056, 52432640, 69206016
59375642, 0, 491520, 50331648, 58720284, 0, 81788928, 442397, 655387, 52923930, 475171, 58720283
50331648, 0, 0, 5156, 55017499, 540672, 0, 0, 4224, 60821413, 27, 73406112
88080408, 888320, 491553, 54530176, 3328, 3745, 54525952, 0, 0, 57118976, 0, 56623104
0, 0, 3200, 3968, 0, 83891231, 40, 824349, 409600, 0, 58724608, 3328
557056, 0, 0, 71303168, 67108899, 3072, 52920346, 0, 639001, 30, 4390, 54531483
0, 409600, 34, 3840, 30, 0, 0, 0, 24, 671744, 69206016, 0
557056, 0, 3200, 3200, 447744, 67108864, 0, 622592, 393216, 57065472, 52432155, 71303168
0, 0, 0, 24, 0, 69206047, 0, 5017, 5632, 0, 0, 3328
54939008, 0, 28, 0, 65015296, 622592, 81788928, 0, 0, 57032745, 0, 0
3712, 60817408, 27, 4480, 557056, 0, 3840, 28, 62914560, 426011, 4096, 3328
0, 33, 50335771, 60817408, 25, 52428800, 40, 3328, 62914560, 3100, 0, 73400360
54525978, 0, 71306802, 65011750, 69206048, 30, 708608, 0, 69206016, 57169688, 873648, 496384
0, 0, 52432030, 69209856, 69848346, 513408, 75497472, 27, 50331673, 3328, 442368, 73846400
50990368, 73793536, 67111936, 475162, 85987243, 82231296, 4377, 0, 61423616, 54525952, 0, 0
65575578, 54525952, 3609, 0, 126292480, 577280, 67616768, 0, 0, 69615651, 0, 86638625
90181632, 24, 475136, 52428829, 0, 94376448, 34, 67916800, 0, 540672, 26, 4352
65486848, 638976, 0, 52822016, 475136, 4224, 0, 589824, 3072, 55038115, 0, 69206016
560256, 69206016, 0, 0, 0, 0, 0, 65011712, 0, 25, 425984, 27
0, 0, 412800, 3072, 638976, 65011712, 0, 62914588, 0, 3200, 61348736, 0
0, 4608, 675108, 32, 576673, 54525992, 78090496, 0, 396576, 61329705, 495771, 496284
78086168, 4133, 65014912, 69845023, 67108864, 430976, 3584, 32, 67846176, 0, 3200, 3328
43, 48239905, 54529058, 54529408, 84414623, 0, 479776, 0, 67112320, 0, 3235, 557056
3072, 0, 0, 62914560, 708608, 0, 0, 37, 0, 0, 0, 73404160
88083864, 905344, 71843873, 67114624, 65490330, 409625, 54525952, 62914560, 38, 57118720, 0, 0
0, 36, 61265536, 0, 27, 29, 52974976, 54529664, 50331648, 0, 0, 74059038
589824, 25, 29, 52805656, 622592, 3355, 3616, 458787, 0, 27, 67108891, 5504
0, 917504, 67108864, 0, 659230, 57262114, 396965, 49, 0, 0, 30, 462363
0, 4352, 60820763, 445824, 3740, 75497472, 33, 0, 606208, 0, 59293696, 4224
3456, 0, 0, 0, 0, 54525952, 0, 3712, 4133, 29, 67112192, 27
0, 0, 52428800, 671744, 0, 3456, 0, 65016576, 3072, 560640, 0, 81788954
69209856, 445986, 475136, 3328, 851968, 60821760, 99139584, 0, 0, 0, 3712, 0
0, 50774016, 3200, 0, 463648, 71303209, 84381090, 442368, 671771, 4527, 59283456, 4765
65568799, 0, 409600, 0, 78269731, 84299037, 442393, 430242, 442368, 67113890, 50335283, 92901027
59244544, 50331673, 0, 0, 425984, 430720, 54525977, 65017760, 478489, 50334720, 0, 33
4096, 524288, 75501217, 529560, 67108864, 84328477, 63392896, 0, 50794624, 393256, 71733376, 67818537
0, 3098, 0, 26, 52969472, 84279330, 0, 0, 32, 0, 0, 3328
0, 0, 67108901, 86413729, 88084224, 71832704, 88080384, 39, 65716224, 56623138, 71308319, 85983264
0, 425984, 0, 0, 4254, 67108904, 86494361, 425984, 27, 3200, 57186304, 69702400
30, 3712, 0, 71303201, 557056, 507933, 0, 0, 61361792, 4736, 75497472, 4515
412856, 96468992, 73961497, 442394, 81788928, 26, 65016064, 393216, 52838427, 59182241, 3328, 4124
491520, 0, 0, 92274721, 67113984, 28, 458752, 69681152, 27, 56623104, 71303168, 92274730
0, 0, 26, 65011712, 36, 425984, 0, 61407261, 393216, 63586333, 50779298, 25
0, 23, 0, 0, 507904, 0, 78303104, 0, 0, 36, 4224, 71303198
3456, 396416, 50331648, 50331648, 69635229, 6144, 67108896, 58723328, 475136, 0, 458752, 0
69206016, 48234496, 0, 0, 33, 479744, 4736, 63422464, 589851, 0, 69, 73990144
0, 0, 24, 0, 0, 0, 3485, 52822016, 0, 57104256, 0, 5120
0, 4352, 0, 0, 409600, 0, 69206040, 0, 0, 90182912, 67605120, 69209344
3231, 0, 0, 50331648, 0, 83886080, 557056, 4864, 0, 0, 0, 0
26, 69910528, 88080413, 3072, 75500672, 0, 573473, 69210423, 540698, 458752, 83890688, 3200
26, 26, 0, 0, 25, 67108864, 0, 4096, 0, 425984, 0, 3200
33, 50335772, 56627584, 62918400, 0, 528896, 3491, 0, 557056, 54525982, 0, 0
0, 50757632, 688163, 32, 3356, 54525992, 3584, 0, 478720, 4777, 442368, 4386
507904, 3200, 3613, 3456, 69752225, 491520, 593536, 448256, 52428826, 62917791, 479232, 3328
75910559, 71308712, 56623104, 88080384, 540672, 0, 75497498, 69206016, 65011712, 3584, 67112874, 753705
0, 67633152, 0, 0, 0, 71745536, 29, 461824, 606237, 0, 71729152, 75497472
0, 0, 0, 0, 0, 82280448, 0, 524320, 0, 6272, 0, 0
102763520, 50921500, 71303168, 0, 52428831, 0, 52431897, 606208, 41, 4736, 39, 0
60817431, 0, 34, 63340544, 442368, 65011712, 0, 0, 4352, 0, 69210149, 72007712
65486848, 655360, 0, 50724864, 475136, 4224, 0, 589824, 3072, 55038115, 0, 69206016
3200, 409600, 69206016, 475136, 3456, 35, 50331648, 26, 50778240, 6272, 475161, 0
0, 0, 84344832, 671744, 69802368, 3234, 71303168, 69615616, 0, 3840, 0, 611871
3235, 63373353, 0, 0, 0, 34, 3840, 540672, 45, 54530079, 67112346, 589824
90177571, 0, 475161, 0, 92897280, 4776, 71303168, 773274, 60817408, 0, 524288, 3584
819200, 0, 0, 0, 96895009, 69206043, 0, 3456, 33, 0, 4096, 60820608
573440, 5248, 0, 102760448, 52969472, 3229, 84299904, 3328, 73403776, 50331648, 69752479, 494848
0, 0, 0, 430336, 5120, 540704, 83886106, 52428839, 67534848, 56623138, 3870, 0
0, 557085, 67633152, 57262080, 69686400, 5504, 27, 54529280, 0, 446592, 55, 0
62914560, 0, 56623104, 0, 73400320, 475136, 56626432, 52969472, 0, 480896, 4992, 65015067
26, 69910528, 88080413, 3072, 75500672, 0, 573473, 69210423, 540698, 458752, 83890688, 3200
34, 67518464, 642816, 0, 0, 115343360, 60820864, 0, 0, 577536, 71832064, 75497472
0, 28, 4224, 0, 81788928, 61227008, 0, 0, 2944, 3584, 557056, 67112064
52432896, 659456, 475165, 88604702, 0, 38, 59162624, 0, 562176, 0, 56623129, 57196544
50331648, 63474944, 4480, 415232, 577408, 0, 3328, 0, 0, 3328, 38, 71732777
23, 557056, 0, 0, 57196544, 0, 54525952, 0, 0, 54938913, 442368, 478464
0, 25, 33, 71303198, 75501440, 55115809, 73400347, 3328, 0, 638976, 0, 0
69210136, 512288, 0, 65014784, 60822043, 88493484, 3328, 3482, 0, 0, 59217185, 29
557056, 0, 561568, 0, 71881498, 71303194, 0, 0, 0, 3456, 63471657, 71303168
67780632, 0, 50331688, 0, 56623104, 0, 0, 73842715, 491520, 42, 0, 494720
0, 75497472, 0, 3200, 0, 29, 67108864, 0, 0, 42, 3840, 94371840
62914584, 0, 44, 80216064, 425984, 62914560, 0, 0, 4352, 0, 67112100, 74104863
0, 31, 52908160, 0, 0, 0, 442408, 41, 65011712, 48, 393216, 69209769
71303199, 428971, 75923496, 0, 3328, 54968359, 0, 78106141, 33, 5666, 458778, 3840
52432512, 0, 0, 4392, 52838428, 545792, 4096, 529958, 40, 33, 67108894, 622624
0, 0, 37, 73400320, 75502115, 442368, 0, 61341696, 638976, 0, 0, 0
0, 52428800, 3364, 0, 0, 3357, 0, 3362, 0, 557056, 524288, 3328
589824, 425984, 5248, 0, 475173, 83886108, 52433024, 0, 69599267, 69209088, 102760448, 79691776
0, 0, 0, 0, 0, 478848, 589824, 45, 0, 3712, 442368, 75497472
3072, 0, 0, 0, 75497504, 462877, 0, 71303199, 59166108, 491572, 3877, 3200
0, 0, 24, 0, 30, 0, 33, 393242, 75497472, 462080, 52432128, 0
0, 0, 458752, 56623104, 52428800, 0, 0, 0, 0, 3968, 60817408, 57065505
0, 50337024, 52431906, 52433024, 84463776, 0, 512544, 0, 67112192, 0, 3363, 524288
0, 0, 83886080, 671768, 65601536, 3233, 54525952, 69206016, 71303168, 3968, 0, 496128
4352, 83886080, 606208, 0, 3328, 0, 52953126, 3968, 36, 52432384, 4124, 85987200
32, 0, 0, 0, 78336554, 524317, 0, 491520, 496283, 65016832, 28, 62917760
458780, 0, 589824, 0, 62914560, 30, 409600, 109051904, 30, 3584, 425984, 34
0, 0, 0, 4096, 62918833, 540672, 573468, 0, 4096, 0, 0, 3610
48234496, 3485, 557056, 65507488, 56623141, 54984704, 557084, 54525952, 524288, 0, 0, 65015936
0, 3200, 69784104, 720896, 73400320, 409600, 4736, 3712, 71303168, 0, 0, 409634
26, 0, 741533, 50331648, 52434202, 0, 0, 3200, 557093, 0, 83889308, 475164
5120, 528768, 96468992, 67571584, 34, 3200, 65011712, 56626304, 0, 5409, 65519642, 757026
0, 3200, 0, 0, 562085, 65601536, 54525952, 52857889, 27, 26, 65015074, 409636
23, 0, 0, 0, 507936, 73859072, 76021760, 25, 409600, 507941, 557056, 88588331
4352, 589851, 446080, 0, 0, 0, 0, 0, 35, 32, 0, 34
67944448, 524288, 3328, 0, 606208, 73404544, 53018653, 3328, 0, 41, 60820736, 4352
393216, 458752, 0, 0, 475136, 412703, 0, 593024, 96862208, 0, 442398, 82427904
0, 3200, 0, 0, 3712, 27, 0, 573440, 60820864, 52428800, 4352, 58720282
0, 50335771, 51019805, 0, 54529536, 60817408, 69206041, 65011712, 0, 50331648, 67114240, 75497472
54525952, 52822016, 54525952, 96911360, 4224, 0, 86622232, 507904, 691235, 3712, 69766656, 69209385
507904, 0, 0, 0, 82329600, 4250, 671744, 3456, 61276160, 75975808, 53002278, 58720256
71303168, 105463848, 3584, 0, 0, 0, 65011712, 52428800, 0, 58723617, 0, 69206048
0, 2944, 26, 458791, 52953088, 3328, 65421312, 67108864, 63488000, 0, 431909, 82313257
90177536, 55151532, 461952, 0, 0, 0, 54525952, 0, 524288, 0, 524288, 69206049
0, 674816, 4352, 3712, 59277312, 4395, 71303168, 0, 60817408, 3840, 65014784, 94371840
69697561, 0, 69206056, 0, 65486881, 496935, 0, 71303168, 69979648, 0, 62914586, 425984
557056, 117915692, 0, 675865, 708258, 4224, 573440, 3100, 62917933, 43, 62914560, 61390848
54525980, 0, 78123520, 62914560, 71303198, 55055488, 25, 527360, 56623131, 50744477, 462876, 84300160
3200, 71306624, 540672, 0, 0, 83886080, 78188800, 52428826, 52428800, 0, 3235, 75497497
0, 52428800, 88539136, 0, 557088, 63411072, 4224, 0, 3840, 4256, 28, 0
0, 0, 622592, 0, 56623137, 80101376, 0, 0, 475136, 0, 71307264, 3584
32, 393216, 0, 0, 62914588, 0, 528512, 75497472, 67114240, 3225, 3227, 495744
0, 3584, 0, 3328, 59260928, 426009, 92278912, 0, 60817432, 0, 4096, 67113248
0, 671744, 28, 507904, 62914560, 0, 56623104, 0, 50331679, 0, 425984, 65011712
52428835, 0, 4608, 0, 4893, 458752, 639002, 26, 3200, 80221479, 76070912, 0
577828, 0, 3608, 3072, 82400030, 0, 55137059, 88084385, 4864, 65011746, 51039872, 4224
409600, 0, 52428800, 71843840, 0, 0, 475136, 50331648, 42, 921472, 0, 29
3200, 61264169, 50335616, 0, 77594624, 34, 0, 0, 40, 54525952, 67108864, 55119488
50794624, 24, 62914560, 393216, 58724010, 63491840, 63471616, 67108901, 0, 0, 557081, 59135023
0, 60821120, 0, 0, 63356960, 26, 0, 0, 0, 3072, 65016320, 3874
